place_id,place_name,address,place_overall_rating,place_review_count,review_rating,text,time,relative_time,language,author,kw_appointment,kw_booking,kw_schedule,kw_cancel,kw_no_show,kw_whatsapp,kw_wait_delay,is_booking_issue,is_timing_issue,is_negative_le2,is_negative_le3
ChIJMZ2onOnJ5zsRoXkSO6vu7fU,Lubss Spa Luxuries Juhu,"Sridevi Bungalow, Old, AB Nair Rd, opposite Tanatan, next to Novotel hotel, Juhu, Mumbai, Maharashtra 400049, India",4.7,700,5,"i didn't want to leave! the lubss spa juhu was outstanding- extremely spacious with gorgeous views. very fresh and flavorful meals, relaxing spa area and the treatments were terrific. the turkish hammam bath offered a variety of practices and we enjoyed them all. it was such a special week!",1739013891,6 months ago,en,Prakash Bharati,False,False,False,False,False,False,False,False,False,False,False
ChIJMZ2onOnJ5zsRoXkSO6vu7fU,Lubss Spa Luxuries Juhu,"Sridevi Bungalow, Old, AB Nair Rd, opposite Tanatan, next to Novotel hotel, Juhu, Mumbai, Maharashtra 400049, India",4.7,700,1,"pathetic service, pathetic staff , they changed my place 3 times wasted my time and not ready to cooperate. the manger is most rude person i have ever come across, not sure how he runs this place. suggest do not waste your money in this place. for a 45 min foot spa, they changed my place 3 times,beauty is they start service at 12.30,make me sit on massage chair, make me move in 5 minutes to massage room , then again the therapist realises that this room is already booked she moves me another room, by then she has wasted 10 min without even starting a massage. once settled she is fidgety and has no clue on what and how to do the massage , she is doing in out of room, fidgeting with ac etc , i request for another therapist and told them to compensate for the time wasted. manager bluntly refused and started shouting on top of his voice. and he has the audacity to lie on this post about me of taking 35 min and asking for a change of therapist post that. we also are professionals boss we know the value of time and money- so your place , attitude and therapist do not deserve hard earned money of clients",1754992295,in the last week,en,chandni shah,False,True,False,False,False,False,False,True,True,True,True
ChIJMZ2onOnJ5zsRoXkSO6vu7fU,Lubss Spa Luxuries Juhu,"Sridevi Bungalow, Old, AB Nair Rd, opposite Tanatan, next to Novotel hotel, Juhu, Mumbai, Maharashtra 400049, India",4.7,700,1,very shocking experience as even after asking to not provide a specific local category therapist they send the same therapist for second time and did not inform me that they have no other option in prior of making payment. not a professional approach to conduct spa business. i can totally forget the money but my experience was unexpected. please make some professional changes in your system of clear communication and prompt solutions. thankyou.,1751996732,a month ago,en,Mihir shah,False,False,False,False,False,False,False,False,False,True,True
ChIJwUaHAl7R5zsRSlb5dKB0Mac,Urban Thai Spa (Spa in Colaba) - #1 Luxury Spa in Colaba Mumbai,"Firoza Mansion 4 Stephen Street Apollo Banda, near Taj Hotel Gate of India, Colaba, Mumbai, Maharashtra 400005, India",4.9,763,1,worst spa ever. first of all this spa is now renamed as evergreen spa and the location is not as per the google maps. had gone for deep tissue massage. the masseuse had no idea whatsoever what she was doing. two guys standing in the reception behaved disinterested and the hygiene of the place is not up to the mark. will not recommend anyone to visit the spa.,1754757540,a week ago,en,Jithin Jayachandran,False,False,False,False,False,False,False,False,False,True,True
ChIJwUaHAl7R5zsRSlb5dKB0Mac,Urban Thai Spa (Spa in Colaba) - #1 Luxury Spa in Colaba Mumbai,"Firoza Mansion 4 Stephen Street Apollo Banda, near Taj Hotel Gate of India, Colaba, Mumbai, Maharashtra 400005, India",4.9,763,5,"had an awesome potli massage. the massage was very nice, relieved a lot of my pain and stress. rebbeca was very good in identifying the stress areas and working on them. what i liked most was the cleanliness of the place",1751178958,a month ago,en,Shweta Pradhan,False,False,False,False,False,False,False,False,False,False,False
ChIJwUaHAl7R5zsRSlb5dKB0Mac,Urban Thai Spa (Spa in Colaba) - #1 Luxury Spa in Colaba Mumbai,"Firoza Mansion 4 Stephen Street Apollo Banda, near Taj Hotel Gate of India, Colaba, Mumbai, Maharashtra 400005, India",4.9,763,5,i’ve been to many spas but this one gives the best full body experience every time,1754739481,a week ago,en,ARYX FF,False,False,False,False,False,False,False,False,False,False,False
ChIJwUaHAl7R5zsRSlb5dKB0Mac,Urban Thai Spa (Spa in Colaba) - #1 Luxury Spa in Colaba Mumbai,"Firoza Mansion 4 Stephen Street Apollo Banda, near Taj Hotel Gate of India, Colaba, Mumbai, Maharashtra 400005, India",4.9,763,5,"oil quality top notch hai, skin massage ke baad nourished feel hua",1752150534,a month ago,en,Sarita Kumari,False,False,False,False,False,False,False,False,False,False,False
ChIJwUaHAl7R5zsRSlb5dKB0Mac,Urban Thai Spa (Spa in Colaba) - #1 Luxury Spa in Colaba Mumbai,"Firoza Mansion 4 Stephen Street Apollo Banda, near Taj Hotel Gate of India, Colaba, Mumbai, Maharashtra 400005, India",4.9,763,5,"i book a session on sunday, it was a bit busy but the staff handled it well. everyone was able to sit comfortably",1746197898,3 months ago,en,Narsipuram Jeevan,False,True,False,False,False,False,False,True,True,False,False
ChIJrRMxC7TR5zsRaIsb-L7Pg1g,"Spa World - Spa In Colaba, Mumbai","Shop No 304, 3rd Floor, Ram Nimi Building, Mandlik Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.8,301,1,"this is a disgusting place. i was solicited for sexual services and i refused and asked for money back. they refused and then i ended up getting only a head and shoulder massage. on hindsight should have walked out of there. i have had massages in multiple places in the world and never been solicited. this is a very shady operation. instead of rectifying the situation and taking ownership they blamed me that perhaps i am the one soliciting.  the manager was belligerent and clearly they know the type of operation they are running. very unfortunate as i
chose this place because it had lower prices and seemed like as good rating as the one downstairs in the same building. however other people have said that the reviews seem fake and at this time that’s what it looks like.

the massage quality is low anyway and the person who gave me the head massage was an amateur. also said that the last 15 min is for a shower and the massage did not last long. i was not interested in staying there for longer than i needed anyway and did not use the showers. i feel bad for the women forced to work in such conditions. i can walk out of it but they cannot. so please do your own due diligence if you decide to give this place business.",1752086516,a month ago,en,R Kay,False,False,False,False,False,False,False,False,False,True,True
ChIJrRMxC7TR5zsRaIsb-L7Pg1g,"Spa World - Spa In Colaba, Mumbai","Shop No 304, 3rd Floor, Ram Nimi Building, Mandlik Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.8,301,1,"i wish i could give this place zero stars. firstly, the massage, just to be clear, is 45 minutes at best and then they include a 15 minute shower in that 60 mins. this is stated nowhere when you schedule the appointment. the massage was mediocre at best. i feel bad for the young women who do seven or eight of these a day. they are untrained massage therapists who are most likely overworked and underpaid. perhaps the most disturbing thing that happened with my husband is that when he went  for his massage, the young woman who was massaging him
asked him if he would like a happy ending. my husband was alarmed and immediately asked to be switched to a different type of massage and masseuse. it was very clear that all three of us were asking for swedish massages. we went back to the management and tried to tell them about it and basically the manager turned it around and said that how do you know that my husband wasn’t trying to solicit her? what a deplorable act of turning this situation around to cover up the shady practices happening in this business. an absolutely disgusting way to run a business and there is no recourse!  i would report them to the police but the manager was cocky, defensive, and immensely corrupt and probably would bribe the police. in short, he was an absolute and complete bully.

i would also check if they have hidden cameras in the room. we went back and checked but it’s not impossible to hide cameras nowadays in virtually any place. unless you are actually wanting sexual favors, i would stay away from this place. i suspect the google reviews are made up. what a disgusting abhorrent establishment! the person at the front desk was complicit in this as he too didn’t make eye contact. illegal trafficking of women is not uncommon in many parts of the world but it was astounding to see it happen before our eyes. i would stay away from this business!  i know the owner will respond with what he said to us in person that how do we know my husband didn’t initiate it, but this is just another way to cover up their shady practices. if he wanted a “happy ending”, he would have gotten one, but he went for a legal swedish massage. i feel bad for these poor women who have to do this to survive. despicable and disgusting business!",1752084570,a month ago,en,M D,True,False,True,False,False,False,False,True,True,True,True
ChIJrRMxC7TR5zsRaIsb-L7Pg1g,"Spa World - Spa In Colaba, Mumbai","Shop No 304, 3rd Floor, Ram Nimi Building, Mandlik Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.8,301,5,the spa world experience was amazing! the staff was very cooperative and extremely professional. everything was handled really well. i’d definitely love to come back again.,1748533701,2 months ago,en,Namechand Mali,False,False,False,False,False,False,False,False,False,False,False
ChIJrRMxC7TR5zsRaIsb-L7Pg1g,"Spa World - Spa In Colaba, Mumbai","Shop No 304, 3rd Floor, Ram Nimi Building, Mandlik Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.8,301,5,this is one the best the spa i have been to  this resend month and the service is good and and every thing about the spa is great,1754419863,a week ago,en,Genesis Alfa omega,False,False,False,False,False,False,False,False,False,False,False
ChIJrRMxC7TR5zsRaIsb-L7Pg1g,"Spa World - Spa In Colaba, Mumbai","Shop No 304, 3rd Floor, Ram Nimi Building, Mandlik Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.8,301,5,damn this is one of the spa i have been to and i will still like to to this spa because every about it is great 👍,1754420259,a week ago,en,Antim Nongrum,False,False,False,False,False,False,False,False,False,False,False
ChIJdSpn3ufJ5zsRF3fSFfj44c4,MYRAH - JUHU,"11, Palm Spring Society, Shoppers Stop, behind Juhu, Jukarwadi, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049, India",4.8,1192,5,me and my mom had swedish massage performed by masseuses shon and zoya. the masseuses are very professional and the place is clean and very well maintained. they also provided refreshments and they do pay attention to your personal choices. the whole place has a very welcoming vibe and it was a wonderful experience overall.,1748417418,2 months ago,en,Prachi Hatkar,False,False,False,False,False,False,False,False,False,False,False
ChIJdSpn3ufJ5zsRF3fSFfj44c4,MYRAH - JUHU,"11, Palm Spring Society, Shoppers Stop, behind Juhu, Jukarwadi, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049, India",4.8,1192,5,loved the massage here so much!! felt like a new person. the oil they used was non-sticky and feels really good on the skin. teresa the masseuse was brilliant—definitely would recommend coming here.,1754836933,a week ago,en,Anahita Karthik,False,False,False,False,False,False,False,False,False,False,False
ChIJdSpn3ufJ5zsRF3fSFfj44c4,MYRAH - JUHU,"11, Palm Spring Society, Shoppers Stop, behind Juhu, Jukarwadi, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049, India",4.8,1192,5,amazing experience. they know very well how to take care of the guests! too good! thanks!,1749110581,2 months ago,en,Farhadeeba Wadood,False,False,False,False,False,False,False,False,False,False,False
ChIJdSpn3ufJ5zsRF3fSFfj44c4,MYRAH - JUHU,"11, Palm Spring Society, Shoppers Stop, behind Juhu, Jukarwadi, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049, India",4.8,1192,5,"i had one of the most amazing experiences at myrah.
the vibe and the ambience of the property are too good.

the staff is extremely warm, they welcomed me with smiles, greetings and a welcome drink.

after detailed discussion about the preferences about the massage. i was taken to the massage room which is beautifully designed.

started off with washing the feet in warm water infused with rose petals, it instantly switched me to the relax mode.

the masseuse was too good at her service. just when i thought the massage was done, a warm pillow was kept below my neck. the best was yet to come. this hot pillow was later used to relax the back and the shoulders. this made the experience magical.

ending the procedure with steam followed by warm rose petal tea and their customised chocolate. they surprised me with a pastry as it was my birthday.

thank you team myrah",1728742447,10 months ago,en,Sneha Kadam,False,False,False,False,False,False,False,False,False,False,False
ChIJdSpn3ufJ5zsRF3fSFfj44c4,MYRAH - JUHU,"11, Palm Spring Society, Shoppers Stop, behind Juhu, Jukarwadi, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049, India",4.8,1192,5,"we had a wonderful experience. they surprised me with a cute pastry on account of my birthday. we were welcomed with refreshing drink, also a warm rose honey tea post our session. lastly, i was tempted enough to get a membership with them.",1725366426,11 months ago,en,Janhavi Thakur,False,False,False,False,False,False,False,False,False,False,False
ChIJqxj0ih3P5zsR_Kvt6urpfWg,Tantra Luxury Spa,"Shop No 36, Ground Floor, Heera Panna Shopping Center, Malviya Nagar, Tardeo, opposite Haji Ali, Haji Ali, Malviya Nagar, Dargha, Mumbai, Maharashtra 400026, India",4.9,636,5,"found the best spa near me. the staff is friendly, and the treatments are absolutely worth it",1746283613,3 months ago,en,Narsipuram Jeevan,False,False,False,False,False,False,False,False,False,False,False
ChIJqxj0ih3P5zsR_Kvt6urpfWg,Tantra Luxury Spa,"Shop No 36, Ground Floor, Heera Panna Shopping Center, Malviya Nagar, Tardeo, opposite Haji Ali, Haji Ali, Malviya Nagar, Dargha, Mumbai, Maharashtra 400026, India",4.9,636,2,"the staff is not good, they do not do the massage properly. they are only interested in doing b2b",1751087480,a month ago,en,Soyab Tuglak,False,False,False,False,False,False,False,False,False,True,True
ChIJqxj0ih3P5zsR_Kvt6urpfWg,Tantra Luxury Spa,"Shop No 36, Ground Floor, Heera Panna Shopping Center, Malviya Nagar, Tardeo, opposite Haji Ali, Haji Ali, Malviya Nagar, Dargha, Mumbai, Maharashtra 400026, India",4.9,636,5,"massage was long enough, not rushed, l felt like l got full value for money",1749907146,2 months ago,en,Rahul Tadvi,False,False,False,False,False,False,False,False,False,False,False
ChIJqxj0ih3P5zsR_Kvt6urpfWg,Tantra Luxury Spa,"Shop No 36, Ground Floor, Heera Panna Shopping Center, Malviya Nagar, Tardeo, opposite Haji Ali, Haji Ali, Malviya Nagar, Dargha, Mumbai, Maharashtra 400026, India",4.9,636,5,"i tried so many places, but this spa was completely different and relaxing. amazing experience.",1741196496,5 months ago,en,Mois Khair,False,False,False,False,False,False,False,False,False,False,False
ChIJqxj0ih3P5zsR_Kvt6urpfWg,Tantra Luxury Spa,"Shop No 36, Ground Floor, Heera Panna Shopping Center, Malviya Nagar, Tardeo, opposite Haji Ali, Haji Ali, Malviya Nagar, Dargha, Mumbai, Maharashtra 400026, India",4.9,636,5,worth it ...like i have never expected such massage and the ambience is also very cool,1748673994,2 months ago,en,Sanjay Kol,False,False,False,False,False,False,False,False,False,False,False
ChIJWYEQIv7R5zsR5Jzk1bChjtU,Viva Spa - Best Massage in Fort and Colaba,"158, 2 floor, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.9,704,5,best spa near me for sure staff was polite and atmosphere was super relaxing,1754726656,a week ago,en,Shubham Sharma,False,False,False,False,False,False,False,False,False,False,False
ChIJWYEQIv7R5zsR5Jzk1bChjtU,Viva Spa - Best Massage in Fort and Colaba,"158, 2 floor, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.9,704,1,"60 mins of which 15 mins is for you to shower. routine is basic. the worst is billing. manager told me that an overseas card is charged at 5% but she key in 10% and then change the charge to 10% when l noticed it. throughout the session, both the masseur and manager repeatedly asked to do extra service.",1743752120,4 months ago,en,peter TAN,False,False,False,False,False,False,False,False,False,True,True
ChIJWYEQIv7R5zsR5Jzk1bChjtU,Viva Spa - Best Massage in Fort and Colaba,"158, 2 floor, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.9,704,5,"massage was long enough, not rushed, i felt like i got full value for money",1753272591,3 weeks ago,en,aryan public masti,False,False,False,False,False,False,False,False,False,False,False
ChIJWYEQIv7R5zsR5Jzk1bChjtU,Viva Spa - Best Massage in Fort and Colaba,"158, 2 floor, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.9,704,5,i’ve seen a huge improvement in my daughter’s confidence after she joined andhra inspire academy,1742743966,4 months ago,en,Sai Tangi,False,False,False,False,False,False,False,False,False,False,False
ChIJWYEQIv7R5zsR5Jzk1bChjtU,Viva Spa - Best Massage in Fort and Colaba,"158, 2 floor, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.9,704,5,"after massage, my skin felt soft and glowing, oil quality is really good",1753101546,4 weeks ago,en,Shweta Srivastava,False,False,False,False,False,False,False,False,False,False,False
ChIJt_jU6InJ5zsRnzP6dogHPyE,Oceanic Spa,"201, 2nd Floor, Navalkunj, Linking Rd, Khar, Bandra West, Mumbai, Maharashtra 400050, India",4.8,321,5,staff explained everything very clearly and made the whole experience easy. really impressed with the service!,1754847659,a week ago,en,Amit lodhi,False,False,False,False,False,False,False,False,False,False,False
ChIJt_jU6InJ5zsRnzP6dogHPyE,Oceanic Spa,"201, 2nd Floor, Navalkunj, Linking Rd, Khar, Bandra West, Mumbai, Maharashtra 400050, India",4.8,321,5,"a reliable and professional setup with consistent 10 am–10 pm timings, convenient location near khar/bandra, and generally friendly staff—though some users advise reviewing session charges carefully",1752677108,a month ago,en,Sasuke,False,False,False,False,False,False,False,False,False,False,False
ChIJt_jU6InJ5zsRnzP6dogHPyE,Oceanic Spa,"201, 2nd Floor, Navalkunj, Linking Rd, Khar, Bandra West, Mumbai, Maharashtra 400050, India",4.8,321,5,"ambience is praised as calming and luxurious, with flexible options like female or male therapists and even jacuzzi milk baths—though there’s occasional mention of pressure for add‑ons .",1752676991,a month ago,en,[ANIME x EDITS],False,False,False,False,False,False,False,False,False,False,False
ChIJt_jU6InJ5zsRnzP6dogHPyE,Oceanic Spa,"201, 2nd Floor, Navalkunj, Linking Rd, Khar, Bandra West, Mumbai, Maharashtra 400050, India",4.8,321,5,the team here is always ready to help and very polite. felt very comfortable throughout my visit.,1754848045,a week ago,en,Amit Lodhi,False,False,False,False,False,False,False,False,False,False,False
ChIJt_jU6InJ5zsRnzP6dogHPyE,Oceanic Spa,"201, 2nd Floor, Navalkunj, Linking Rd, Khar, Bandra West, Mumbai, Maharashtra 400050, India",4.8,321,5,extremely clean and well-maintained place. loved the hygiene and the overall atmosphere!,1754847868,a week ago,en,Amit Lodhi (AMT),False,False,False,False,False,False,False,False,False,False,False
ChIJQeufRQvpHAcR2HPUTRv86Rw,La Bella Spa - Best Spa in Marine Lines Churchgate,"7/2/99, La Cita Della, Maharshi Karve Road, New Marine Lines Churchgate, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India",5.0,768,5,they use high-quality oils and the beds are super comfortable i even dozed off in the middle of my session that’s how relaxing it was,1754657115,a week ago,en,abhi shek,False,False,False,False,False,False,False,False,False,False,False
ChIJQeufRQvpHAcR2HPUTRv86Rw,La Bella Spa - Best Spa in Marine Lines Churchgate,"7/2/99, La Cita Della, Maharshi Karve Road, New Marine Lines Churchgate, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India",5.0,768,3,"massage was medium ok, and actually place also medium ok. thế main entrance is really substandard, but the actual massage shop was alright. massage experience was overal quite hard and not very friendly. also apparently difficult to pay with foreign creditcard, but in the end this was not a problem anymore... so not sure why this was initialy raised as a problem.",1743605070,4 months ago,en,jasper rengenhart,False,False,False,False,False,False,False,False,False,False,True
ChIJQeufRQvpHAcR2HPUTRv86Rw,La Bella Spa - Best Spa in Marine Lines Churchgate,"7/2/99, La Cita Della, Maharshi Karve Road, New Marine Lines Churchgate, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India",5.0,768,5,honestly this is the best full body spa service in this area calm vibe aur genuine results,1755005162,in the last week,en,Chandan Nayak,False,False,False,False,False,False,False,False,False,False,False
ChIJQeufRQvpHAcR2HPUTRv86Rw,La Bella Spa - Best Spa in Marine Lines Churchgate,"7/2/99, La Cita Della, Maharshi Karve Road, New Marine Lines Churchgate, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India",5.0,768,5,first time i tried full body massage in mumbai and honestly my body feels so light now,1753113497,4 weeks ago,en,ALLEMPTYCOD 77,False,False,False,False,False,False,False,False,False,False,False
ChIJQeufRQvpHAcR2HPUTRv86Rw,La Bella Spa - Best Spa in Marine Lines Churchgate,"7/2/99, La Cita Della, Maharshi Karve Road, New Marine Lines Churchgate, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India",5.0,768,5,staff at this massage center were friendly and made me feel very comfortable,1752742569,a month ago,en,Tushar Kumar,False,False,False,False,False,False,False,False,False,False,False
ChIJxUfk_FW25zsRoVlk4h5GzsE,Tattva Wellness Spa,"Radisson, Swami Vivekananda Rd, near Veer Savarkar Flyover, Udyog Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",4.8,830,5,"absolutely delightful experience!
i usually don’t experiment with new places, but i’m so glad i did this time. having tried several star-rated spas before, i can confidently say this one exceeded all expectations. special thanks to priti, the masseur—she was exceptional. without a word, she intuitively knew exactly where the tension was and worked her magic to perfection. also, a big shoutout to thai at the reception—very warm and welcoming. the overall vibe, ambiance, and service were top-notch. truly a hidden gem—fully satisfied!",1745240575,3 months ago,en,Abirami Vivek,False,False,False,False,False,False,False,False,False,False,False
ChIJxUfk_FW25zsRoVlk4h5GzsE,Tattva Wellness Spa,"Radisson, Swami Vivekananda Rd, near Veer Savarkar Flyover, Udyog Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",4.8,830,4,"i had an hour-long deep tissue massage at tattva wellness spa, at radisson goregaon west and it was absolutely refreshing. the therapist priti was skilled and attentive, focusing on my areas of tension with just the right amount of pressure. the tranquil ambiance added to the experience, allowing me to fully relax. highly recommend tattva for anyone in need of a therapeutic and restorative massage.",1743411934,4 months ago,en,Ashish Khare,False,False,False,False,False,False,False,False,False,False,False
ChIJxUfk_FW25zsRoVlk4h5GzsE,Tattva Wellness Spa,"Radisson, Swami Vivekananda Rd, near Veer Savarkar Flyover, Udyog Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",4.8,830,5,"the body spa treatment was pure bliss—deeply relaxing, rejuvenating, and exactly what i needed. every detail, from the soothing ambiance to the expert touch, made it an unforgettable experience.
big thanks to mimi, my masseuse—she was absolutely incredible. she listened carefully to what i needed, used just the right pressure, and worked through every area of tension with precision. thank you for the wonderful experience.",1746453020,3 months ago,en,Nutan Bhambhani,False,False,False,False,False,False,False,False,False,False,False
ChIJxUfk_FW25zsRoVlk4h5GzsE,Tattva Wellness Spa,"Radisson, Swami Vivekananda Rd, near Veer Savarkar Flyover, Udyog Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",4.8,830,5,amazing experience! we went for the birthday suprise package cause we wanted the room to be decorated for our friend. it was looking beautiful with balloons candles and flowers. the massage felt extremely therapeutic and relaxing!!,1746270708,3 months ago,en,Aakriti Manocha,False,False,False,False,False,False,False,False,False,False,False
ChIJxUfk_FW25zsRoVlk4h5GzsE,Tattva Wellness Spa,"Radisson, Swami Vivekananda Rd, near Veer Savarkar Flyover, Udyog Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",4.8,830,5,"i recently visited tattva spa for a swedish massage after seeing their 50% off ad on instagram, and it was totally worth it! the ambience was serene and spotless, and the staff were warm, polite, and professional. i was attended to by alice, who did an excellent job—the massage was deeply relaxing and exceeded my expectations. my booking included a kokam welcome drink, full-body massage, steam, and shower, making the whole experience feel like a luxury at a great price. highly recommend for anyone looking to unwind and pamper themselves!",1754130405,2 weeks ago,en,Shweta Ramsay,False,True,False,False,False,False,False,True,True,False,False
ChIJacultK7P5zsRmRrCkQpVMyU,The Green Spa Massage@Hotel Service in Dadar,"Unit Number 76N, Motilal Oswal Towers Junction of Gokhale, &, Sayani Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",4.9,476,5,🌿 “one of the finest body massages i’ve had in mumbai — absolute stress relief!”,1752215584,a month ago,en,Himanshu Kumar,False,False,False,False,False,False,False,False,False,False,False
ChIJacultK7P5zsRmRrCkQpVMyU,The Green Spa Massage@Hotel Service in Dadar,"Unit Number 76N, Motilal Oswal Towers Junction of Gokhale, &, Sayani Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",4.9,476,1,"worst spa...pls don't go,trust me they promote their hotel on telegram,and all the reviews you saw here are just fake",1746519756,3 months ago,en,pranati shows,False,False,False,False,False,False,False,False,False,True,True
ChIJacultK7P5zsRmRrCkQpVMyU,The Green Spa Massage@Hotel Service in Dadar,"Unit Number 76N, Motilal Oswal Towers Junction of Gokhale, &, Sayani Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",4.9,476,5,🌸 “mumbai’s go-to spot for a perfect body massage — felt refreshed and energized!”,1752233704,a month ago,en,Neha Kumari,False,False,False,False,False,False,False,False,False,False,False
ChIJacultK7P5zsRmRrCkQpVMyU,The Green Spa Massage@Hotel Service in Dadar,"Unit Number 76N, Motilal Oswal Towers Junction of Gokhale, &, Sayani Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",4.9,476,5,i loved the aromatherapy options; they added an extra layer of calm to my experience.,1747029901,3 months ago,en,Shashi Nagar,False,False,False,False,False,False,False,False,False,False,False
ChIJacultK7P5zsRmRrCkQpVMyU,The Green Spa Massage@Hotel Service in Dadar,"Unit Number 76N, Motilal Oswal Towers Junction of Gokhale, &, Sayani Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",4.9,476,5,“best in the area! advanced techniques and a truly relaxing experience. highly recommend!”,1746194047,3 months ago,en,Sanojyadav2005,False,False,False,False,False,False,False,False,False,False,False
ChIJyUPOM2rI5zsRC9g5YFHBrtg,JW Marriot Mumbai Sahar Spa,"Jw Marriott Sahar, छत्रपति शिवाजी अंतर्राष्ट्रीय हवाईअड्डा क्षेत्र, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",4.6,437,5,"it was best experience of my life .extra ordinary service in all the way. room service, house keeping, restaurants and there food quality also extra ordinary.
particularly breakfast was superb.",1753987324,2 weeks ago,en,Iqbal Dada,False,False,False,False,False,False,False,False,False,False,False
ChIJyUPOM2rI5zsRC9g5YFHBrtg,JW Marriot Mumbai Sahar Spa,"Jw Marriott Sahar, छत्रपति शिवाजी अंतर्राष्ट्रीय हवाईअड्डा क्षेत्र, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",4.6,437,5,we can exchange forex in the zenith forex counter located in jw marriot.chepaer the airport rates and best of services.,1750234085,2 months ago,en,Atanu,False,False,False,False,False,False,False,False,False,False,False
ChIJyUPOM2rI5zsRC9g5YFHBrtg,JW Marriot Mumbai Sahar Spa,"Jw Marriott Sahar, छत्रपति शिवाजी अंतर्राष्ट्रीय हवाईअड्डा क्षेत्र, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",4.6,437,5,"8 nights stay in this hotel.

the foods are amazing. the rooms are clean & comfortable. swimming pool, gym, spa...

kudos to the jw cafe crew for your warm hospitality & attentive service, special appreciation to bihaj - team leader with glasses (sorry if i got your name wrong).

gonna miss your freshly baked 🥐. jw marriott chicken burger is highly recommended 👍",1676604169,2 years ago,en,dennis foo,False,False,False,False,False,False,False,False,False,False,False
ChIJyUPOM2rI5zsRC9g5YFHBrtg,JW Marriot Mumbai Sahar Spa,"Jw Marriott Sahar, छत्रपति शिवाजी अंतर्राष्ट्रीय हवाईअड्डा क्षेत्र, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",4.6,437,5,"really great spa to visit just before a flight! the interiors are what one would expect of a hotel spa. the massage itself was wonderful and totally helped with my knots and tired body. lockers are provided along with disposable underwear, toiletries etc. sauna steam and showers also available of course",1705772765,a year ago,en,Eve’s Daughter,False,False,False,False,False,False,False,False,False,False,False
ChIJyUPOM2rI5zsRC9g5YFHBrtg,JW Marriot Mumbai Sahar Spa,"Jw Marriott Sahar, छत्रपति शिवाजी अंतर्राष्ट्रीय हवाईअड्डा क्षेत्र, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",4.6,437,3,"we stayed here for 2n and the stay was comfortable. but since i suffer from bathroom phobia, i was shocked to find the toilet so unclean. the reason we chose this reputed hotel was for the cleanliness factor. i felt we could have been accommodated in better rooms being a member. we stayed in room nos 1165(19th july to 21st july)and it was at farthest end too. after a tiring journey i pull the covers for a good night sleep and i find a stain on the sheets. i could have expected this from a 3 star property and not be surprised, but not from jw marriott.
a special mention to the staff at the restaurant, such impeccable service and attention to detail. i would like to commend each and every one of them there.",1721814955,a year ago,en,Renu Nair,False,False,False,False,False,False,False,False,False,False,True
